member,phrase,augmentation,timestamp,sample_rate,duration,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,spectral_rolloff_mean,spectral_rolloff_std,energy_mean,energy_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_contrast_std
Erneste,yes_approve,Time_Stretch_1.1x,2025-11-13 16:37:28,48000,2.6763541666666666,-602.2243041992188,72.89469146728516,-11.472997665405273,10.994355201721191,2.1527838706970215,-12.846610069274902,2.922410011291504,-1.3975070714950562,-0.1665002554655075,4.755787372589111,-1.997261881828308,1.1268484592437744,-5.507366180419922,133.6868896484375,84.5108413696289,41.56547927856445,28.06868553161621,23.0567626953125,18.99319839477539,22.96399688720703,8.741021156311035,10.506999969482422,12.578317642211914,6.95719051361084,6.563433647155762,11.826930046081543,6724.788346613545,5576.304560019054,0.0088546015,0.015456069,0.08911230079681275,0.07528858534818346,3327.636943163598,2453.201902071502,0.3506123125553131,0.3359067440032959,0.3595257103443146,0.46119895577430725,0.48307719826698303,0.32054585218429565,0.32000407576560974,0.35528773069381714,0.42086341977119446,0.49326980113983154,0.46230289340019226,0.3832400143146515,3206.5401731660622,2470.197504352984,18.15583893232672,7.956850832507997
Erneste,yes_approve,Reverse_Audio,2025-11-13 16:37:28,48000,2.944,-543.9961547851562,64.12548065185547,-7.26032829284668,10.644072532653809,2.16133189201355,-11.036405563354492,1.8697826862335205,-1.4235382080078125,0.06207099184393883,3.8245205879211426,-1.705949068069458,0.9498350620269775,-5.586286544799805,123.00997924804688,79.62725067138672,39.16160583496094,27.01297950744629,22.688940048217773,18.579940795898438,22.403972625732422,8.518890380859375,9.866862297058105,12.22704792022705,6.608112812042236,6.59714412689209,11.659262657165527,6775.975857400722,5795.0551544958935,0.0142969275,0.027131196,0.05167143783844765,0.06600573000059155,3314.951534519169,2539.1947124012813,0.37752071022987366,0.38068392872810364,0.38405469059944153,0.4473211467266083,0.5073776245117188,0.3748827278614044,0.3677098751068115,0.3930520713329315,0.43983325362205505,0.5024457573890686,0.49796491861343384,0.3987935781478882,3228.413215196152,2553.3678708396815,17.91593451944617,8.211683575891104
Erneste,yes_approve,Echo_Effect,2025-11-13 16:37:28,48000,2.944,-518.3502807617188,77.57695007324219,-13.215885162353516,13.02331256866455,2.5273077487945557,-14.120596885681152,3.4536449909210205,-2.6593270301818848,-1.8555760383605957,4.327525615692139,-2.982621431350708,0.49009835720062256,-6.073090553283691,134.40115356445312,85.60133361816406,36.802162170410156,31.3918514251709,23.528034210205078,19.038618087768555,22.509944915771484,11.436650276184082,10.862257957458496,12.53921890258789,7.474277496337891,6.596770286560059,11.446298599243164,6392.937725631769,5491.909279145233,0.01776136,0.029694013,0.062202095555054154,0.06893483141437623,3203.7301950845886,2458.110672397457,0.31596365571022034,0.31801843643188477,0.34373903274536133,0.4506479799747467,0.4933655560016632,0.32914289832115173,0.3371049463748932,0.375908762216568,0.44273364543914795,0.5061341524124146,0.47096705436706543,0.35258978605270386,2971.1263560098623,2407.3496048309635,17.959336518667985,8.36293139632659
Erneste,confirm_transaction,Original,2025-11-13 16:37:28,48000,2.7946666666666666,-491.8795471191406,112.3077163696289,-11.774263381958008,1.2792924642562866,1.9425212144851685,-9.908913612365723,2.8966269493103027,-1.7510507106781006,-1.559098482131958,-0.3311332166194916,-6.297130107879639,-0.5303859114646912,-5.59700345993042,145.53103637695312,100.37923431396484,49.59474182128906,25.325780868530273,13.99964714050293,17.232921600341797,23.515708923339844,10.11747932434082,11.16010570526123,11.873930931091309,11.215463638305664,10.359200477600098,9.137953758239746,4634.208650190114,4955.183811672102,0.025739444,0.03480119,0.04355914329847909,0.05328988083584624,2243.9113979041317,2107.245304628578,0.36984771490097046,0.4030400812625885,0.4510108530521393,0.44758403301239014,0.3432215452194214,0.27369216084480286,0.31083860993385315,0.3472681939601898,0.39447176456451416,0.4606909453868866,0.3905690908432007,0.3350507616996765,2398.971152203269,2208.097059340342,18.98901986944244,8.436366597658356
Erneste,confirm_transaction,Pitch_Shift_+2st,2025-11-13 16:37:29,48000,2.7946666666666666,-516.5342407226562,105.09476470947266,-18.100353240966797,2.932739734649658,-1.8352391719818115,-8.87764835357666,3.4106335639953613,-4.511931896209717,-1.1118247509002686,-3.7605361938476562,-5.8551836013793945,-0.852327287197113,-8.04673957824707,144.79837036132812,92.84228515625,50.099239349365234,23.407155990600586,16.699586868286133,17.50830078125,20.35011100769043,15.84211254119873,8.237846374511719,12.097428321838379,12.164599418640137,9.359591484069824,9.98864459991455,4792.924192015209,4587.853137309293,0.017388377,0.023655446,0.06411708353136882,0.07012362547033148,2407.879276453224,2098.712322288528,0.3778512477874756,0.3320438265800476,0.34873759746551514,0.37723949551582336,0.45634961128234863,0.4125915765762329,0.3051009476184845,0.24844960868358612,0.28761884570121765,0.3332322835922241,0.39528119564056396,0.45694679021835327,2452.721309496597,1980.2787874262372,22.469751721286492,13.071962375592161
Erneste,confirm_transaction,Pitch_Shift_-2st,2025-11-13 16:37:29,48000,2.7946666666666666,-553.4616088867188,123.80609130859375,-10.247467041015625,2.388718843460083,8.987215042114258,-10.948745727539062,1.5587528944015503,0.7163476943969727,-3.824228525161743,2.7912471294403076,-4.656693935394287,-2.4544458389282227,1.0707669258117676,149.3227996826172,105.54056549072266,50.2563362121582,26.155221939086914,13.783759117126465,18.691844940185547,22.60137939453125,10.31258487701416,15.73630142211914,9.457375526428223,11.21029281616211,9.992051124572754,10.165543556213379,4027.0615494296576,4083.6491632888706,0.015190712,0.019554248,0.053857607533269965,0.05624272912291588,1999.037104364471,1815.6844409155212,0.4217846393585205,0.504332423210144,0.38880881667137146,0.2976135015487671,0.32450419664382935,0.3581746220588684,0.401650607585907,0.4563849866390228,0.4694928228855133,0.3775671422481537,0.37623122334480286,0.3684905469417572,2079.288182997957,1783.4206852222214,22.121342227146805,15.067967934731637
Erneste,confirm_transaction,Time_Stretch_1.2x,2025-11-13 16:37:29,48000,2.328895833333333,-517.0496826171875,110.85800170898438,-12.204207420349121,1.9543448686599731,1.8692312240600586,-10.377738952636719,2.534745693206787,-2.0818872451782227,-1.0523804426193237,-0.0004666820459533483,-6.749204635620117,-0.14746783673763275,-4.795843601226807,141.5160675048828,96.65731811523438,48.38248825073242,25.11618423461914,13.362671852111816,16.30743980407715,23.382850646972656,10.798835754394531,12.239656448364258,11.459271430969238,11.4663724899292,10.090706825256348,8.111837387084961,4482.662671232877,4583.941186342133,0.016560271,0.02214832,0.05885015339611872,0.061404806113635226,2224.7926975244964,1985.7816305046833,0.37029364705085754,0.39170604944229126,0.41104039549827576,0.402643620967865,0.32367512583732605,0.2609500586986542,0.2962977886199951,0.3375951945781708,0.40383628010749817,0.4776841700077057,0.38826027512550354,0.3235556185245514,2375.418870515572,2065.3512589086813,19.457620397879197,8.32399576111446
Erneste,confirm_transaction,Time_Stretch_0.8x,2025-11-13 16:37:29,48000,3.493333333333333,-522.9979858398438,111.61483001708984,-11.592710494995117,2.6282215118408203,2.7286312580108643,-9.398134231567383,3.6656627655029297,-1.3138535022735596,-1.1657977104187012,-0.1524025946855545,-6.387606143951416,-0.0886821299791336,-4.991724491119385,142.49127197265625,98.08682250976562,49.04831314086914,25.294109344482422,13.66709041595459,16.400426864624023,23.126853942871094,10.770943641662598,11.386523246765137,11.677952766418457,11.5404052734375,10.96850299835205,8.739293098449707,4523.0802210365855,4792.54225416314,0.017823739,0.024411816,0.05830048351753049,0.06308944451517216,2244.6001095927827,2141.9802305205667,0.37736716866493225,0.3953571319580078,0.4373649060726166,0.4229194223880768,0.31784602999687195,0.2591494023799896,0.3123244047164917,0.34972110390663147,0.3945077955722809,0.4590323865413666,0.37190693616867065,0.3442705273628235,2357.6915697464456,2112.5994937951173,19.795772202963573,8.52377470530852
Erneste,confirm_transaction,Background_Noise_Low,2025-11-13 16:37:29,48000,2.7946666666666666,-360.9752701638085,62.95480015804659,2.216531997856062,-1.467184872203225,-1.0771842535827774,-4.440324755823451,0.5074567936266579,-1.2144745026056578,-1.337192705827524,-0.89272869460347,-3.48649410793195,-1.4376470819884537,-3.84965491217393,86.44212537718991,69.7308792374843,35.1490343436059,20.00694759097811,10.281201438744489,13.032537333808254,18.17827411387005,8.009354342004187,8.434025341863999,9.20971218212578,8.647738090239496,8.86350524523514,7.354893169373768,14021.23930608365,6990.795562158707,0.026588578,0.034201395,0.2599234345294677,0.20659257816204338,7711.593730687214,4049.118002031183,0.5823718362439961,0.6066123844411525,0.6450407145945688,0.6634745335659618,0.5458295993622156,0.5077861327420743,0.5265180198770063,0.5285004319142407,0.5647910180273991,0.6372962519521013,0.5873736931094636,0.5398411386705982,6137.139282105209,1267.6140146748028,14.900441624398276,6.092266935320183
Erneste,confirm_transaction,Background_Noise_Medium,2025-11-13 16:37:29,48000,2.7946666666666666,-298.57787045420935,44.23876912484617,6.133690207246995,-0.7990946731758869,-1.947195589010162,-2.8451765796161195,0.25533047136355674,-1.2667840550204266,-0.605805875258051,-0.5843997188529904,-2.4882723980036467,-0.9042576807443663,-2.9349985276506922,63.219541512728185,54.828013125904306,28.7650452167786,17.15056406398834,8.496869885636386,11.59760201346162,15.33997464766898,7.522336247005218,7.612516787642582,8.016564447701205,7.611187817026191,8.204547943678142,6.149961572076477,16737.93963878327,4939.820353470832,0.028133562,0.033277873,0.28917018179657794,0.1946463295153611,8803.754164208,3352.3582662262725,0.5861939917727876,0.6135090569408896,0.6556029759187212,0.6436921789553479,0.548444721072323,0.517075149212496,0.5430083747725738,0.5319656498506123,0.578388861903307,0.6509281245497183,0.5952236594305009,0.567183254090064,6757.960798181489,725.9836449991424,14.070091375082454,5.417478582244357
Erneste,confirm_transaction,Volume_Increase_1.5x,2025-11-13 16:37:29,48000,2.7946666666666666,-452.0345764160156,112.3077163696289,-11.774260520935059,1.279290795326233,1.9425206184387207,-9.908912658691406,2.8966269493103027,-1.751050591468811,-1.5590978860855103,-0.33113354444503784,-6.297129154205322,-0.530386209487915,-5.59700345993042,145.53103637695312,100.37923431396484,49.59474182128906,25.325780868530273,13.99964714050293,17.232919692993164,23.51570701599121,10.117478370666504,11.16010570526123,11.873929977416992,11.215463638305664,10.359200477600098,9.137953758239746,4634.297766159696,4955.158424893607,0.038609166,0.052201785,0.04355914329847909,0.05328988083584624,2243.9113983760435,2107.2453040549,0.36984771490097046,0.4030400514602661,0.45101088285446167,0.44758400321006775,0.3432214558124542,0.27369213104248047,0.31083860993385315,0.3472682237625122,0.39447176456451416,0.4606909453868866,0.3905690908432007,0.3350507616996765,2398.971152775359,2208.0970598927943,18.989019960673904,8.436366551887657
Erneste,confirm_transaction,Volume_Decrease_0.7x,2025-11-13 16:37:29,48000,2.7946666666666666,-526.9298706054688,112.3077163696289,-11.774267196655273,1.2792936563491821,1.9425218105316162,-9.908914566040039,2.896627426147461,-1.7510511875152588,-1.5590989589691162,-0.331132709980011,-6.297130584716797,-0.5303862690925598,-5.59700345993042,145.5310516357422,100.37923431396484,49.59474563598633,25.325780868530273,13.99964714050293,17.232921600341797,23.515708923339844,10.11747932434082,11.16010570526123,11.873930931091309,11.215465545654297,10.359200477600098,9.137953758239746,4634.208650190114,4955.183811672102,0.018017612,0.024360832,0.04355914329847909,0.05328988083584624,2243.9113940947004,2107.24530715298,0.36984771490097046,0.4030401110649109,0.45101091265678406,0.44758400321006775,0.343221515417099,0.27369213104248047,0.310838520526886,0.3472681939601898,0.39447179436683655,0.4606909453868866,0.3905690908432007,0.3350507318973541,2398.9711372003126,2208.097054162666,18.989016796658525,8.436353577478556
Erneste,confirm_transaction,Pitch_Shift_+1st,2025-11-13 16:37:29,48000,2.7946666666666666,-517.4570922851562,109.88977813720703,-14.402609825134277,2.918452739715576,-0.07254202663898468,-10.061735153198242,3.2696831226348877,-2.893904685974121,-0.5073925852775574,-1.510861873626709,-6.3313493728637695,0.08267182856798172,-6.675854682922363,144.835693359375,96.80643463134766,48.86409378051758,24.17302131652832,15.656912803649902,17.382091522216797,21.794233322143555,13.779376029968262,8.988280296325684,12.898808479309082,11.991950035095215,9.162325859069824,8.475122451782227,4611.3058460076045,4592.214183554325,0.018073902,0.024336949,0.06126351592205323,0.06575185297813664,2295.106165145493,2035.5866607188404,0.34070056676864624,0.37917160987854004,0.3982614576816559,0.44287702441215515,0.46448469161987305,0.31473618745803833,0.2644665241241455,0.32288146018981934,0.3654800355434418,0.387886106967926,0.45555949211120605,0.3825215995311737,2372.193921346767,1987.636144889933,22.28507717356449,13.319056988137046
Erneste,confirm_transaction,Time_Stretch_1.1x,2025-11-13 16:37:29,48000,2.5406041666666668,-525.9633178710938,113.6679458618164,-12.713701248168945,3.692608594894409,2.501476287841797,-10.920654296875,3.0197248458862305,-2.0486435890197754,-1.024130940437317,0.04381538927555084,-7.380485534667969,-0.4075852334499359,-5.120254039764404,145.65879821777344,98.75103759765625,48.879669189453125,24.52001190185547,13.50218677520752,16.937211990356445,23.909008026123047,10.53294849395752,11.414904594421387,11.957212448120117,11.075281143188477,10.639093399047852,8.517096519470215,4529.125261506276,4692.424663190048,0.017181473,0.022712652,0.058038049163179915,0.0628324981028716,2237.8197793171794,2040.9618518025266,0.36383694410324097,0.40073952078819275,0.46065753698349,0.45458585023880005,0.3337211310863495,0.27393898367881775,0.30594921112060547,0.34015247225761414,0.3996427357196808,0.4447785019874573,0.39328134059906006,0.3364528715610504,2377.5487167459823,2093.33216160796,19.280187495493383,8.340147055292945
Erneste,confirm_transaction,Reverse_Audio,2025-11-13 16:37:29,48000,2.7946666666666666,-491.8679504394531,112.30284881591797,-11.772192001342773,1.2790292501449585,1.9423866271972656,-9.907965660095215,2.8966662883758545,-1.75040864944458,-1.558834433555603,-0.331595778465271,-6.2970781326293945,-0.5307310819625854,-5.5972208976745605,145.5250244140625,100.37638092041016,49.59346389770508,25.32518196105957,13.999135971069336,17.232202529907227,23.515615463256836,10.117977142333984,11.159734725952148,11.873502731323242,11.215295791625977,10.359405517578125,9.138209342956543,4634.297766159696,4954.990660534748,0.025739444,0.03480119,0.04355914329847909,0.053289880835846244,2243.9234524464896,2107.2475942028404,0.36985650658607483,0.403035968542099,0.4510090947151184,0.447593629360199,0.34323516488075256,0.2737123668193817,0.3108550012111664,0.3472829759120941,0.39446961879730225,0.46067845821380615,0.3905715048313141,0.33506467938423157,2398.9788939783475,2208.089904853282,18.988957397691646,8.446811851434848
Erneste,confirm_transaction,Echo_Effect,2025-11-13 16:37:29,48000,2.7946666666666666,-457.6322937011719,128.76699829101562,-20.072267532348633,4.663755893707275,1.5107799768447876,-13.757256507873535,4.700953483581543,-5.239699363708496,-3.332303285598755,1.0793039798736572,-9.543401718139648,-0.5998755097389221,-4.5003342628479,158.48867797851562,100.17692565917969,48.66213607788086,22.356372833251953,12.644766807556152,17.843647003173828,23.300819396972656,10.922393798828125,11.739744186401367,11.271356582641602,11.935871124267578,8.83207893371582,8.521756172180176,4187.826758555133,4411.448171024519,0.03131763,0.03707786,0.04284992870722434,0.04330893469339544,2021.4741044149498,1877.7487290759525,0.3775418698787689,0.39822790026664734,0.4465958774089813,0.46621933579444885,0.32262882590293884,0.24898645281791687,0.3151657283306122,0.3529576361179352,0.38600417971611023,0.4514427185058594,0.3799193799495697,0.34185224771499634,2191.5935245018595,1950.3177702243552,19.31729984361684,8.840758669652223
Thierry,yes_approve,Original,2025-11-13 16:37:30,44100,3.6687528344671203,-494.8173828125,71.41426086425781,20.641136169433594,23.78990936279297,1.680372953414917,8.651108741760254,-1.0627315044403076,-0.7615754008293152,-0.10150232911109924,1.6375985145568848,3.7506046295166016,-5.1414384841918945,-8.819808959960938,121.89897155761719,63.455379486083984,27.426258087158203,28.3004150390625,19.537960052490234,16.924560546875,11.649636268615723,8.420340538024902,10.699821472167969,9.115716934204102,7.823507308959961,6.370798110961914,9.817252159118652,10939.20682792784,6059.810218003123,0.016520195,0.0339026,0.12679755274053628,0.09994317382158087,4812.429558532775,2608.3813309025477,0.5373769402503967,0.5474198460578918,0.4773259162902832,0.4522360861301422,0.45509088039398193,0.4524552524089813,0.4287627339363098,0.4393804967403412,0.4244075119495392,0.4282602369785309,0.5115149021148682,0.5157938003540039,4824.624824724967,2271.593048172464,16.02502972677696,7.377863561217788
Thierry,yes_approve,Pitch_Shift_+2st,2025-11-13 16:37:30,44100,3.6687528344671203,-536.8972778320312,74.60135650634766,19.98396873474121,20.48088836669922,-0.45796045660972595,7.423819065093994,-3.5323872566223145,0.02873966470360756,-0.2111659049987793,2.117372989654541,-1.373793601989746,-9.960487365722656,-2.9945590496063232,130.14601135253906,65.03857421875,23.516010284423828,28.829208374023438,18.913497924804688,14.64469051361084,15.315790176391602,10.352644920349121,11.168171882629395,7.923060894012451,6.948780059814453,10.172492980957031,8.676019668579102,11078.119762914037,5776.5171191420395,0.011127624,0.021911763,0.12940685380520506,0.11355341285770267,4908.304595634329,2622.411584825968,0.5052860379219055,0.5086050629615784,0.5364847183227539,0.5393195152282715,0.4632589519023895,0.4284785985946655,0.40946826338768005,0.3920864164829254,0.4307946562767029,0.4545004963874817,0.42393484711647034,0.43531346321105957,4959.607691691607,2154.279542105691,18.038939528900116,10.137947688351627
